N_STREAMS,N_BYTES_PER_STREAM,TOTAL_BYTES,ROUNDTRIP_TIME_NS
100,6320,1264000,12966433
100,6330,1266000,13095837
100,6340,1268000,13007718
100,6350,1270000,12839265
100,6360,1272000,12983359
100,6370,1274000,13031837
100,6380,1276000,13100071
100,6390,1278000,13262021
100,6400,1280000,13406167
100,6410,1282000,13683899
100,6420,1284000,13292099
100,6430,1286000,13186839
100,6440,1288000,13292038
100,6450,1290000,13085944
100,6460,1292000,12794365
100,6470,1294000,13136496
100,6480,1296000,12864412
100,6490,1298000,13489880
100,6500,1300000,13173418
100,6510,1302000,12790586
100,6520,1304000,12832411
100,6530,1306000,12845911
100,6540,1308000,13658557
100,6550,1310000,13486621
100,6560,1312000,13332782
100,6570,1314000,13670102
100,6580,1316000,13170063
100,6590,1318000,13496012
100,6600,1320000,13353849
100,6610,1322000,13092540
100,6620,1324000,13026539
100,6630,1326000,13326056
100,6640,1328000,13391797
100,6650,1330000,13741069
100,6660,1332000,13328196
100,6670,1334000,13568801
100,6680,1336000,13660849
100,6690,1338000,13324974
100,6700,1340000,13413871
100,6710,1342000,14212665
100,6720,1344000,13566336
100,6730,1346000,13348483
100,6740,1348000,13675801
100,6750,1350000,13628778
100,6760,1352000,13598484
100,6770,1354000,13717557
100,6780,1356000,13534231
100,6790,1358000,13363882
100,6800,1360000,14060799
100,6810,1362000,13849988
100,6820,1364000,13917533
100,6830,1366000,13609207
100,6840,1368000,13489425
100,6850,1370000,13519542
100,6860,1372000,13383789
100,6870,1374000,13709743
100,6880,1376000,13518039
100,6890,1378000,13607008
100,6900,1380000,13824396
100,6910,1382000,14014684
100,6920,1384000,14299886
100,6930,1386000,14028320
100,6940,1388000,14340327
100,6950,1390000,14367440
100,6960,1392000,14021982
100,6970,1394000,14091721
100,6980,1396000,14300897
100,6990,1398000,13869931
100,7000,1400000,14286240
100,7010,1402000,14125960
100,7020,1404000,14197990
100,7030,1406000,13732157
100,7040,1408000,13922925
100,7050,1410000,13773031
100,7060,1412000,13824465
100,7070,1414000,13784199
100,7080,1416000,14213257
100,7090,1418000,15009214
100,7100,1420000,13855472
100,7110,1422000,14180603
100,7120,1424000,14496543
100,7130,1426000,13888793
100,7140,1428000,15660011
100,7150,1430000,14205277
100,7160,1432000,14588152
100,7170,1434000,14367572
100,7180,1436000,14287263
100,7190,1438000,14064689
100,7200,1440000,15603941
100,7210,1442000,14018910
100,7220,1444000,13867453
100,7230,1446000,14113860
100,7240,1448000,13941649
100,7250,1450000,14970319
100,7260,1452000,14542075
100,7270,1454000,14689035
100,7280,1456000,14705225
100,7290,1458000,14224116
100,7300,1460000,14399875
100,7310,1462000,14280033
100,7320,1464000,15335432
100,7330,1466000,15014873
100,7340,1468000,14595704
100,7350,1470000,14939917
100,7360,1472000,14737947
100,7370,1474000,14929050
100,7380,1476000,14960152
100,7390,1478000,14940199
100,7400,1480000,15425739
100,7410,1482000,15113664
100,7420,1484000,14787982
100,7430,1486000,14774098
100,7440,1488000,14548643
100,7450,1490000,14750294
100,7460,1492000,15051809
100,7470,1494000,15854548
100,7480,1496000,14899826
100,7490,1498000,14692134
100,7500,1500000,14894764
100,7510,1502000,14689885
100,7520,1504000,15059034
100,7530,1506000,15788840
100,7540,1508000,14743529
100,7550,1510000,15029180
100,7560,1512000,15441362
100,7570,1514000,14967000
100,7580,1516000,14742289
100,7590,1518000,14791653
100,7600,1520000,15421115
100,7610,1522000,15515900
100,7620,1524000,14978270
100,7630,1526000,14681034
100,7640,1528000,15997413
100,7650,1530000,14988055
100,7660,1532000,15487663
100,7670,1534000,14757379
100,7680,1536000,14666921
100,7690,1538000,15441065
100,7700,1540000,15702354
100,7710,1542000,15398926
100,7720,1544000,15557716
100,7730,1546000,15438435
100,7740,1548000,14951564
100,7750,1550000,15437563
100,7760,1552000,15577802
100,7770,1554000,15539934
100,7780,1556000,15327100
100,7790,1558000,15912475
100,7800,1560000,15216403
100,7810,1562000,15087903
100,7820,1564000,15315024
100,7830,1566000,15563131
100,7840,1568000,15437924
100,7850,1570000,15382918
100,7860,1572000,15277181
100,7870,1574000,15329308
100,7880,1576000,15781346
100,7890,1578000,15691836
100,7900,1580000,15792815
100,7910,1582000,15684177
100,7920,1584000,15267803
100,7930,1586000,15232778
100,7940,1588000,15813880
100,7950,1590000,15639144
100,7960,1592000,15855434
100,7970,1594000,15511424
100,7980,1596000,15549403
100,7990,1598000,15435406
100,8000,1600000,15518681
100,8010,1602000,15611679
100,8020,1604000,15534871
100,8030,1606000,16521444
100,8040,1608000,15578944
100,8050,1610000,16042133
100,8060,1612000,16500322
100,8070,1614000,16738702
100,8080,1616000,16643101
100,8090,1618000,15668358
100,8100,1620000,16212433
100,8110,1622000,15806752
100,8120,1624000,15984518
100,8130,1626000,15787462
100,8140,1628000,17107682
100,8150,1630000,17126820
100,8160,1632000,16801083
100,8170,1634000,16848908
100,8180,1636000,16897695
100,8190,1638000,17503414
100,8200,1640000,17365179
