N_STREAMS,N_BYTES_PER_STREAM,TOTAL_BYTES,ROUNDTRIP_TIME_NS
100,8060,1612000,16700969
100,8070,1614000,16370257
100,8080,1616000,17083909
100,8090,1618000,16980499
100,8100,1620000,16177789
100,8110,1622000,16509504
100,8120,1624000,16004012
100,8130,1626000,16506873
100,8140,1628000,16135005
100,8150,1630000,16374476
100,8160,1632000,15965786
100,8170,1634000,16889823
100,8180,1636000,16665729
100,8190,1638000,16466777
100,8200,1640000,15795727
100,8210,1642000,16676311
100,8220,1644000,15980137
100,8230,1646000,16346043
100,8240,1648000,16467988
100,8250,1650000,16277699
100,8260,1652000,16483820
100,8270,1654000,16174665
100,8280,1656000,16164419
100,8290,1658000,16612997
100,8300,1660000,16395141
100,8310,1662000,16443992
100,8320,1664000,16220761
100,8330,1666000,17420587
100,8340,1668000,17115035
100,8350,1670000,16590254
100,8360,1672000,16267648
100,8370,1674000,18000320
100,8380,1676000,17606239
100,8390,1678000,17028715
100,8400,1680000,16488318
100,8410,1682000,16625539
100,8420,1684000,16773539
100,8430,1686000,17364396
100,8440,1688000,16596558
100,8450,1690000,18190336
100,8460,1692000,16447261
100,8470,1694000,16402057
100,8480,1696000,17731711
100,8490,1698000,16680032
100,8500,1700000,16900466
100,8510,1702000,16892390
100,8520,1704000,16309147
100,8530,1706000,16818538
100,8540,1708000,17645463
100,8550,1710000,16434671
100,8560,1712000,17242330
100,8570,1714000,17240875
100,8580,1716000,16735783
100,8590,1718000,17533443
100,8600,1720000,16744868
100,8610,1722000,17771896
100,8620,1724000,16424268
100,8630,1726000,19068816
100,8640,1728000,16778735
100,8650,1730000,16602770
100,8660,1732000,17575267
100,8670,1734000,17712736
100,8680,1736000,17336969
100,8690,1738000,18425220
100,8700,1740000,18858724
100,8710,1742000,17478190
100,8720,1744000,17463846
100,8730,1746000,17897901
100,8740,1748000,17544230
100,8750,1750000,16753239
100,8760,1752000,16714440
100,8770,1754000,16642330
100,8780,1756000,18724306
100,8790,1758000,17405735
100,8800,1760000,18616241
100,8810,1762000,17778837
100,8820,1764000,17146716
100,8830,1766000,17183332
100,8840,1768000,17556902
100,8850,1770000,16970307
100,8860,1772000,17869793
100,8870,1774000,18078831
100,8880,1776000,17139855
100,8890,1778000,18162789
100,8900,1780000,17934913
100,8910,1782000,17729890
100,8920,1784000,18439444
100,8930,1786000,17062845
100,8940,1788000,17009288
100,8950,1790000,17133764
100,8960,1792000,18019055
100,8970,1794000,17886615
100,8980,1796000,18279149
100,8990,1798000,17649172
100,9000,1800000,17527889
100,9010,1802000,17243462
100,9020,1804000,18831516
100,9030,1806000,18322818
100,9040,1808000,17278790
100,9050,1810000,18036845
100,9060,1812000,17373294
100,9070,1814000,18040271
100,9080,1816000,17444159
100,9090,1818000,17646461
100,9100,1820000,17552673
100,9110,1822000,17528519
100,9120,1824000,18335068
100,9130,1826000,17732627
100,9140,1828000,17580777
100,9150,1830000,17609763
100,9160,1832000,17543473
100,9170,1834000,17548173
100,9180,1836000,17568751
100,9190,1838000,18315505
100,9200,1840000,18228825
100,9210,1842000,18541995
100,9220,1844000,18201608
100,9230,1846000,17963310
100,9240,1848000,18412095
100,9250,1850000,18097101
100,9260,1852000,18089663
100,9270,1854000,18231518
100,9280,1856000,18218418
100,9290,1858000,18318055
100,9300,1860000,18122467
100,9310,1862000,18495697
100,9320,1864000,18415384
100,9330,1866000,17913699
100,9340,1868000,18015987
100,9350,1870000,17980825
100,9360,1872000,19449843
100,9370,1874000,18851654
100,9380,1876000,18319561
100,9390,1878000,18542254
100,9400,1880000,18364361
100,9410,1882000,18173185
100,9420,1884000,18067815
100,9430,1886000,18423206
100,9440,1888000,18932862
100,9450,1890000,18154953
100,9460,1892000,17968527
100,9470,1894000,18772750
100,9480,1896000,18805550
100,9490,1898000,19193787
100,9500,1900000,18782026
100,9510,1902000,18703510
100,9520,1904000,19303067
100,9530,1906000,19439315
100,9540,1908000,18019676
100,9550,1910000,20241641
100,9560,1912000,18408908
100,9570,1914000,18526955
100,9580,1916000,18910735
100,9590,1918000,19673537
100,9600,1920000,18484036
100,9610,1922000,18503922
100,9620,1924000,18388656
100,9630,1926000,19353619
100,9640,1928000,19517197
100,9650,1930000,18236251
100,9660,1932000,19130687
100,9670,1934000,19082035
100,9680,1936000,19189910
100,9690,1938000,18476321
100,9700,1940000,18656537
100,9710,1942000,18804070
100,9720,1944000,18755389
100,9730,1946000,18535010
100,9740,1948000,18592416
100,9750,1950000,18573860
100,9760,1952000,18507276
100,9770,1954000,18938201
100,9780,1956000,18519328
100,9790,1958000,18748338
100,9800,1960000,18596949
100,9810,1962000,18788281
100,9820,1964000,18679360
100,9830,1966000,18768627
100,9840,1968000,19716707
100,9850,1970000,18929252
100,9860,1972000,18897707
100,9870,1974000,19840081
100,9880,1976000,18955594
100,9890,1978000,19078313
100,9900,1980000,19262567
100,9910,1982000,18922069
100,9920,1984000,18736919
100,9930,1986000,18730121
100,9940,1988000,18646244
100,9950,1990000,20861004
100,9960,1992000,18686257
100,9970,1994000,20040508
100,9980,1996000,19800294
100,9990,1998000,18831850
100,10000,2000000,19179207
